"","sub","decision","reward","effort","agent","success","grupo","tasa_fallo_self","tasa_fallo_other","zeros_SELF","zeros_OTHER","AIM_2","AIM_3","AIM_4","AIM_num","trail"
"2497",5822,1,1,1,0,0,1,0,0,0,0,1,1,1,2,1
"2498",5822,1,2,1,0,0,1,0,0,0,0,1,1,1,2,2
"2499",5822,1,3,1,0,0,1,0,0,0,0,1,1,1,2,3
"2500",5822,1,1,2,0,0,1,0,0,0,0,1,1,1,2,4
"2501",5822,1,2,2,0,0,1,0,0,0,0,1,1,1,2,5
"2502",5822,1,3,2,0,0,1,0,0,0,0,1,1,1,2,6
"2503",5822,1,1,3,0,0,1,0,0,0,0,1,1,1,2,7
"2504",5822,1,2,3,0,0,1,0,0,0,0,1,1,1,2,8
"2505",5822,1,3,3,0,0,1,0,0,0,0,1,1,1,2,9
"2506",5822,1,1,4,0,0,1,0,0,0,0,1,1,1,2,10
"2507",5822,1,2,4,0,0,1,0,0,0,0,1,1,1,2,11
"2508",5822,1,3,4,0,0,1,0,0,0,0,1,1,1,2,12
"2509",5822,1,1,1,0,0,1,0,0,0,0,1,1,1,2,13
"2510",5822,1,2,1,0,0,1,0,0,0,0,1,1,1,2,14
"2511",5822,1,3,1,0,0,1,0,0,0,0,1,1,1,2,15
"2512",5822,1,1,2,0,0,1,0,0,0,0,1,1,1,2,16
"2513",5822,1,2,2,0,0,1,0,0,0,0,1,1,1,2,17
"2514",5822,1,3,2,0,0,1,0,0,0,0,1,1,1,2,18
"2515",5822,1,1,3,0,0,1,0,0,0,0,1,1,1,2,19
"2516",5822,1,2,3,0,0,1,0,0,0,0,1,1,1,2,20
"2517",5822,1,3,3,0,0,1,0,0,0,0,1,1,1,2,21
"2518",5822,1,1,4,0,0,1,0,0,0,0,1,1,1,2,22
"2519",5822,1,2,4,0,0,1,0,0,0,0,1,1,1,2,23
"2520",5822,1,3,4,0,0,1,0,0,0,0,1,1,1,2,24
"2521",5822,1,1,1,1,0,1,0,0,0,0,1,1,1,2,25
"2522",5822,1,2,1,1,0,1,0,0,0,0,1,1,1,2,26
"2523",5822,1,3,1,1,0,1,0,0,0,0,1,1,1,2,27
"2524",5822,1,1,2,1,0,1,0,0,0,0,1,1,1,2,28
"2525",5822,1,2,2,1,0,1,0,0,0,0,1,1,1,2,29
"2526",5822,1,3,2,1,0,1,0,0,0,0,1,1,1,2,30
"2527",5822,1,1,3,1,0,1,0,0,0,0,1,1,1,2,31
"2528",5822,1,2,3,1,0,1,0,0,0,0,1,1,1,2,32
"2529",5822,1,3,3,1,0,1,0,0,0,0,1,1,1,2,33
"2530",5822,1,1,4,1,0,1,0,0,0,0,1,1,1,2,34
"2531",5822,1,2,4,1,0,1,0,0,0,0,1,1,1,2,35
"2532",5822,1,3,4,1,0,1,0,0,0,0,1,1,1,2,36
"2533",5822,1,1,1,1,0,1,0,0,0,0,1,1,1,2,37
"2534",5822,1,2,1,1,0,1,0,0,0,0,1,1,1,2,38
"2535",5822,1,3,1,1,0,1,0,0,0,0,1,1,1,2,39
"2536",5822,1,1,2,1,0,1,0,0,0,0,1,1,1,2,40
"2537",5822,1,2,2,1,0,1,0,0,0,0,1,1,1,2,41
"2538",5822,1,3,2,1,0,1,0,0,0,0,1,1,1,2,42
"2539",5822,1,1,3,1,0,1,0,0,0,0,1,1,1,2,43
"2540",5822,1,2,3,1,0,1,0,0,0,0,1,1,1,2,44
"2541",5822,1,3,3,1,0,1,0,0,0,0,1,1,1,2,45
"2542",5822,1,1,4,1,0,1,0,0,0,0,1,1,1,2,46
"2543",5822,1,2,4,1,0,1,0,0,0,0,1,1,1,2,47
"2544",5822,1,3,4,1,0,1,0,0,0,0,1,1,1,2,48
"2545",5835,1,1,1,0,0,1,5.26,6.25,20.83,25,1,1,1,1,1
"2546",5835,1,2,1,0,0,1,5.26,6.25,20.83,25,1,1,1,1,2
"2547",5835,1,3,1,0,0,1,5.26,6.25,20.83,25,1,1,1,1,3
"2548",5835,1,1,2,0,0,1,5.26,6.25,20.83,25,1,1,1,1,4
"2549",5835,2,2,2,0,0,1,5.26,6.25,20.83,25,1,1,1,1,5
"2550",5835,1,3,2,0,0,1,5.26,6.25,20.83,25,1,1,1,1,6
"2551",5835,2,1,3,0,0,1,5.26,6.25,20.83,25,1,1,1,1,7
"2552",5835,1,2,3,0,0,1,5.26,6.25,20.83,25,1,1,1,1,8
"2553",5835,1,3,3,0,0,1,5.26,6.25,20.83,25,1,1,1,1,9
"2554",5835,2,1,4,0,0,1,5.26,6.25,20.83,25,1,1,1,1,10
"2555",5835,1,2,4,0,0,1,5.26,6.25,20.83,25,1,1,1,1,11
"2556",5835,1,3,4,0,0,1,5.26,6.25,20.83,25,1,1,1,1,12
"2557",5835,1,1,1,0,0,1,5.26,6.25,20.83,25,1,1,1,1,13
"2558",5835,1,2,1,0,1,1,5.26,6.25,20.83,25,1,1,1,1,14
"2559",5835,1,3,1,0,0,1,5.26,6.25,20.83,25,1,1,1,1,15
"2560",5835,1,1,2,0,0,1,5.26,6.25,20.83,25,1,1,1,1,16
"2561",5835,2,2,2,0,0,1,5.26,6.25,20.83,25,1,1,1,1,17
"2562",5835,1,3,2,0,0,1,5.26,6.25,20.83,25,1,1,1,1,18
"2563",5835,2,1,3,0,0,1,5.26,6.25,20.83,25,1,1,1,1,19
"2564",5835,1,2,3,0,0,1,5.26,6.25,20.83,25,1,1,1,1,20
"2565",5835,1,3,3,0,0,1,5.26,6.25,20.83,25,1,1,1,1,21
"2566",5835,1,1,4,0,0,1,5.26,6.25,20.83,25,1,1,1,1,22
"2567",5835,1,2,4,0,0,1,5.26,6.25,20.83,25,1,1,1,1,23
"2568",5835,1,3,4,0,0,1,5.26,6.25,20.83,25,1,1,1,1,24
"2569",5835,1,1,1,1,0,1,5.26,6.25,20.83,25,1,1,1,1,25
"2570",5835,2,2,1,1,0,1,5.26,6.25,20.83,25,1,1,1,1,26
"2571",5835,1,3,1,1,0,1,5.26,6.25,20.83,25,1,1,1,1,27
"2572",5835,0,1,2,1,0,1,5.26,6.25,20.83,25,1,1,1,1,28
"2573",5835,2,2,2,1,0,1,5.26,6.25,20.83,25,1,1,1,1,29
"2574",5835,1,3,2,1,0,1,5.26,6.25,20.83,25,1,1,1,1,30
"2575",5835,1,1,3,1,1,1,5.26,6.25,20.83,25,1,1,1,1,31
"2576",5835,1,2,3,1,0,1,5.26,6.25,20.83,25,1,1,1,1,32
"2577",5835,1,3,3,1,0,1,5.26,6.25,20.83,25,1,1,1,1,33
"2578",5835,0,1,4,1,0,1,5.26,6.25,20.83,25,1,1,1,1,34
"2579",5835,1,2,4,1,0,1,5.26,6.25,20.83,25,1,1,1,1,35
"2580",5835,1,3,4,1,0,1,5.26,6.25,20.83,25,1,1,1,1,36
"2581",5835,2,1,1,1,0,1,5.26,6.25,20.83,25,1,1,1,1,37
"2582",5835,2,2,1,1,0,1,5.26,6.25,20.83,25,1,1,1,1,38
"2583",5835,1,3,1,1,0,1,5.26,6.25,20.83,25,1,1,1,1,39
"2584",5835,1,1,2,1,0,1,5.26,6.25,20.83,25,1,1,1,1,40
"2585",5835,1,2,2,1,0,1,5.26,6.25,20.83,25,1,1,1,1,41
"2586",5835,2,3,2,1,0,1,5.26,6.25,20.83,25,1,1,1,1,42
"2587",5835,1,1,3,1,0,1,5.26,6.25,20.83,25,1,1,1,1,43
"2588",5835,1,2,3,1,0,1,5.26,6.25,20.83,25,1,1,1,1,44
"2589",5835,1,3,3,1,0,1,5.26,6.25,20.83,25,1,1,1,1,45
"2590",5835,2,1,4,1,0,1,5.26,6.25,20.83,25,1,1,1,1,46
"2591",5835,1,2,4,1,0,1,5.26,6.25,20.83,25,1,1,1,1,47
"2592",5835,1,3,4,1,0,1,5.26,6.25,20.83,25,1,1,1,1,48
"2593",5918,1,1,1,0,0,0,6.67,0,0,0,2,3,4,5,1
"2594",5918,1,2,1,0,0,0,6.67,0,0,0,2,3,4,5,2
"2595",5918,1,3,1,0,0,0,6.67,0,0,0,2,3,4,5,3
"2596",5918,1,1,2,0,0,0,6.67,0,0,0,2,3,4,5,4
"2597",5918,1,2,2,0,0,0,6.67,0,0,0,2,3,4,5,5
"2598",5918,1,3,2,0,0,0,6.67,0,0,0,2,3,4,5,6
"2599",5918,0,1,3,0,0,0,6.67,0,0,0,2,3,4,5,7
"2600",5918,1,2,3,0,0,0,6.67,0,0,0,2,3,4,5,8
"2601",5918,0,3,3,0,0,0,6.67,0,0,0,2,3,4,5,9
"2602",5918,0,1,4,0,0,0,6.67,0,0,0,2,3,4,5,10
"2603",5918,1,2,4,0,1,0,6.67,0,0,0,2,3,4,5,11
"2604",5918,0,3,4,0,0,0,6.67,0,0,0,2,3,4,5,12
"2605",5918,1,1,1,0,0,0,6.67,0,0,0,2,3,4,5,13
"2606",5918,1,2,1,0,0,0,6.67,0,0,0,2,3,4,5,14
"2607",5918,1,3,1,0,0,0,6.67,0,0,0,2,3,4,5,15
"2608",5918,0,1,2,0,0,0,6.67,0,0,0,2,3,4,5,16
"2609",5918,1,2,2,0,0,0,6.67,0,0,0,2,3,4,5,17
"2610",5918,1,3,2,0,0,0,6.67,0,0,0,2,3,4,5,18
"2611",5918,0,1,3,0,0,0,6.67,0,0,0,2,3,4,5,19
"2612",5918,0,2,3,0,0,0,6.67,0,0,0,2,3,4,5,20
"2613",5918,1,3,3,0,0,0,6.67,0,0,0,2,3,4,5,21
"2614",5918,0,1,4,0,0,0,6.67,0,0,0,2,3,4,5,22
"2615",5918,0,2,4,0,0,0,6.67,0,0,0,2,3,4,5,23
"2616",5918,1,3,4,0,0,0,6.67,0,0,0,2,3,4,5,24
"2617",5918,1,1,1,1,0,0,6.67,0,0,0,2,3,4,5,25
"2618",5918,0,2,1,1,0,0,6.67,0,0,0,2,3,4,5,26
"2619",5918,1,3,1,1,0,0,6.67,0,0,0,2,3,4,5,27
"2620",5918,0,1,2,1,0,0,6.67,0,0,0,2,3,4,5,28
"2621",5918,0,2,2,1,0,0,6.67,0,0,0,2,3,4,5,29
"2622",5918,0,3,2,1,0,0,6.67,0,0,0,2,3,4,5,30
"2623",5918,0,1,3,1,0,0,6.67,0,0,0,2,3,4,5,31
"2624",5918,0,2,3,1,0,0,6.67,0,0,0,2,3,4,5,32
"2625",5918,0,3,3,1,0,0,6.67,0,0,0,2,3,4,5,33
"2626",5918,0,1,4,1,0,0,6.67,0,0,0,2,3,4,5,34
"2627",5918,0,2,4,1,0,0,6.67,0,0,0,2,3,4,5,35
"2628",5918,0,3,4,1,0,0,6.67,0,0,0,2,3,4,5,36
"2629",5918,0,1,1,1,0,0,6.67,0,0,0,2,3,4,5,37
"2630",5918,1,2,1,1,0,0,6.67,0,0,0,2,3,4,5,38
"2631",5918,1,3,1,1,0,0,6.67,0,0,0,2,3,4,5,39
"2632",5918,0,1,2,1,0,0,6.67,0,0,0,2,3,4,5,40
"2633",5918,1,2,2,1,0,0,6.67,0,0,0,2,3,4,5,41
"2634",5918,0,3,2,1,0,0,6.67,0,0,0,2,3,4,5,42
"2635",5918,0,1,3,1,0,0,6.67,0,0,0,2,3,4,5,43
"2636",5918,0,2,3,1,0,0,6.67,0,0,0,2,3,4,5,44
"2637",5918,0,3,3,1,0,0,6.67,0,0,0,2,3,4,5,45
"2638",5918,0,1,4,1,0,0,6.67,0,0,0,2,3,4,5,46
"2639",5918,0,2,4,1,0,0,6.67,0,0,0,2,3,4,5,47
"2640",5918,0,3,4,1,0,0,6.67,0,0,0,2,3,4,5,48
"2641",6055,1,1,1,0,0,0,4.35,0,0,4.17,2,3,4,6,1
"2642",6055,1,2,1,0,0,0,4.35,0,0,4.17,2,3,4,6,2
"2643",6055,1,3,1,0,0,0,4.35,0,0,4.17,2,3,4,6,3
"2644",6055,1,1,2,0,0,0,4.35,0,0,4.17,2,3,4,6,4
"2645",6055,1,2,2,0,0,0,4.35,0,0,4.17,2,3,4,6,5
"2646",6055,1,3,2,0,0,0,4.35,0,0,4.17,2,3,4,6,6
"2647",6055,1,1,3,0,0,0,4.35,0,0,4.17,2,3,4,6,7
"2648",6055,1,2,3,0,0,0,4.35,0,0,4.17,2,3,4,6,8
"2649",6055,1,3,3,0,0,0,4.35,0,0,4.17,2,3,4,6,9
"2650",6055,1,1,4,0,0,0,4.35,0,0,4.17,2,3,4,6,10
"2651",6055,0,2,4,0,0,0,4.35,0,0,4.17,2,3,4,6,11
"2652",6055,1,3,4,0,0,0,4.35,0,0,4.17,2,3,4,6,12
"2653",6055,1,1,1,0,0,0,4.35,0,0,4.17,2,3,4,6,13
"2654",6055,1,2,1,0,0,0,4.35,0,0,4.17,2,3,4,6,14
"2655",6055,1,3,1,0,0,0,4.35,0,0,4.17,2,3,4,6,15
"2656",6055,1,1,2,0,1,0,4.35,0,0,4.17,2,3,4,6,16
"2657",6055,1,2,2,0,0,0,4.35,0,0,4.17,2,3,4,6,17
"2658",6055,1,3,2,0,0,0,4.35,0,0,4.17,2,3,4,6,18
"2659",6055,1,1,3,0,0,0,4.35,0,0,4.17,2,3,4,6,19
"2660",6055,1,2,3,0,0,0,4.35,0,0,4.17,2,3,4,6,20
"2661",6055,1,3,3,0,0,0,4.35,0,0,4.17,2,3,4,6,21
"2662",6055,1,1,4,0,0,0,4.35,0,0,4.17,2,3,4,6,22
"2663",6055,1,2,4,0,0,0,4.35,0,0,4.17,2,3,4,6,23
"2664",6055,1,3,4,0,0,0,4.35,0,0,4.17,2,3,4,6,24
"2665",6055,1,1,1,1,0,0,4.35,0,0,4.17,2,3,4,6,25
"2666",6055,1,2,1,1,0,0,4.35,0,0,4.17,2,3,4,6,26
"2667",6055,1,3,1,1,0,0,4.35,0,0,4.17,2,3,4,6,27
"2668",6055,2,1,2,1,0,0,4.35,0,0,4.17,2,3,4,6,28
"2669",6055,1,2,2,1,0,0,4.35,0,0,4.17,2,3,4,6,29
"2670",6055,1,3,2,1,0,0,4.35,0,0,4.17,2,3,4,6,30
"2671",6055,1,1,3,1,0,0,4.35,0,0,4.17,2,3,4,6,31
"2672",6055,1,2,3,1,0,0,4.35,0,0,4.17,2,3,4,6,32
"2673",6055,0,3,3,1,0,0,4.35,0,0,4.17,2,3,4,6,33
"2674",6055,1,1,4,1,0,0,4.35,0,0,4.17,2,3,4,6,34
"2675",6055,1,2,4,1,0,0,4.35,0,0,4.17,2,3,4,6,35
"2676",6055,1,3,4,1,0,0,4.35,0,0,4.17,2,3,4,6,36
"2677",6055,1,1,1,1,0,0,4.35,0,0,4.17,2,3,4,6,37
"2678",6055,1,2,1,1,0,0,4.35,0,0,4.17,2,3,4,6,38
"2679",6055,1,3,1,1,0,0,4.35,0,0,4.17,2,3,4,6,39
"2680",6055,1,1,2,1,0,0,4.35,0,0,4.17,2,3,4,6,40
"2681",6055,0,2,2,1,0,0,4.35,0,0,4.17,2,3,4,6,41
"2682",6055,1,3,2,1,0,0,4.35,0,0,4.17,2,3,4,6,42
"2683",6055,1,1,3,1,0,0,4.35,0,0,4.17,2,3,4,6,43
"2684",6055,1,2,3,1,0,0,4.35,0,0,4.17,2,3,4,6,44
"2685",6055,1,3,3,1,0,0,4.35,0,0,4.17,2,3,4,6,45
"2686",6055,1,1,4,1,0,0,4.35,0,0,4.17,2,3,4,6,46
"2687",6055,1,2,4,1,0,0,4.35,0,0,4.17,2,3,4,6,47
"2688",6055,1,3,4,1,0,0,4.35,0,0,4.17,2,3,4,6,48
"2689",6121,1,1,1,0,0,0,4.17,0,0,8.33,2,3,4,6,1
"2690",6121,1,2,1,0,0,0,4.17,0,0,8.33,2,3,4,6,2
"2691",6121,1,3,1,0,0,0,4.17,0,0,8.33,2,3,4,6,3
"2692",6121,1,1,2,0,0,0,4.17,0,0,8.33,2,3,4,6,4
"2693",6121,1,2,2,0,0,0,4.17,0,0,8.33,2,3,4,6,5
"2694",6121,1,3,2,0,0,0,4.17,0,0,8.33,2,3,4,6,6
"2695",6121,1,1,3,0,0,0,4.17,0,0,8.33,2,3,4,6,7
"2696",6121,1,2,3,0,0,0,4.17,0,0,8.33,2,3,4,6,8
"2697",6121,1,3,3,0,0,0,4.17,0,0,8.33,2,3,4,6,9
"2698",6121,1,1,4,0,0,0,4.17,0,0,8.33,2,3,4,6,10
"2699",6121,1,2,4,0,0,0,4.17,0,0,8.33,2,3,4,6,11
"2700",6121,1,3,4,0,0,0,4.17,0,0,8.33,2,3,4,6,12
"2701",6121,1,1,1,0,0,0,4.17,0,0,8.33,2,3,4,6,13
"2702",6121,1,2,1,0,0,0,4.17,0,0,8.33,2,3,4,6,14
"2703",6121,1,3,1,0,0,0,4.17,0,0,8.33,2,3,4,6,15
"2704",6121,1,1,2,0,0,0,4.17,0,0,8.33,2,3,4,6,16
"2705",6121,1,2,2,0,0,0,4.17,0,0,8.33,2,3,4,6,17
"2706",6121,1,3,2,0,1,0,4.17,0,0,8.33,2,3,4,6,18
"2707",6121,1,1,3,0,0,0,4.17,0,0,8.33,2,3,4,6,19
"2708",6121,1,2,3,0,0,0,4.17,0,0,8.33,2,3,4,6,20
"2709",6121,1,3,3,0,0,0,4.17,0,0,8.33,2,3,4,6,21
"2710",6121,1,1,4,0,0,0,4.17,0,0,8.33,2,3,4,6,22
"2711",6121,1,2,4,0,0,0,4.17,0,0,8.33,2,3,4,6,23
"2712",6121,1,3,4,0,0,0,4.17,0,0,8.33,2,3,4,6,24
"2713",6121,1,1,1,1,0,0,4.17,0,0,8.33,2,3,4,6,25
"2714",6121,1,2,1,1,0,0,4.17,0,0,8.33,2,3,4,6,26
"2715",6121,1,3,1,1,0,0,4.17,0,0,8.33,2,3,4,6,27
"2716",6121,1,1,2,1,0,0,4.17,0,0,8.33,2,3,4,6,28
"2717",6121,1,2,2,1,0,0,4.17,0,0,8.33,2,3,4,6,29
"2718",6121,2,3,2,1,0,0,4.17,0,0,8.33,2,3,4,6,30
"2719",6121,1,1,3,1,0,0,4.17,0,0,8.33,2,3,4,6,31
"2720",6121,1,2,3,1,0,0,4.17,0,0,8.33,2,3,4,6,32
"2721",6121,1,3,3,1,0,0,4.17,0,0,8.33,2,3,4,6,33
"2722",6121,1,1,4,1,0,0,4.17,0,0,8.33,2,3,4,6,34
"2723",6121,1,2,4,1,0,0,4.17,0,0,8.33,2,3,4,6,35
"2724",6121,1,3,4,1,0,0,4.17,0,0,8.33,2,3,4,6,36
"2725",6121,1,1,1,1,0,0,4.17,0,0,8.33,2,3,4,6,37
"2726",6121,1,2,1,1,0,0,4.17,0,0,8.33,2,3,4,6,38
"2727",6121,1,3,1,1,0,0,4.17,0,0,8.33,2,3,4,6,39
"2728",6121,1,1,2,1,0,0,4.17,0,0,8.33,2,3,4,6,40
"2729",6121,2,2,2,1,0,0,4.17,0,0,8.33,2,3,4,6,41
"2730",6121,1,3,2,1,0,0,4.17,0,0,8.33,2,3,4,6,42
"2731",6121,1,1,3,1,0,0,4.17,0,0,8.33,2,3,4,6,43
"2732",6121,1,2,3,1,0,0,4.17,0,0,8.33,2,3,4,6,44
"2733",6121,1,3,3,1,0,0,4.17,0,0,8.33,2,3,4,6,45
"2734",6121,1,1,4,1,0,0,4.17,0,0,8.33,2,3,4,6,46
"2735",6121,1,2,4,1,0,0,4.17,0,0,8.33,2,3,4,6,47
"2736",6121,1,3,4,1,0,0,4.17,0,0,8.33,2,3,4,6,48
"2737",6246,1,1,1,0,0,1,0,0,4.17,0,1,1,1,1,1
"2738",6246,1,2,1,0,0,1,0,0,4.17,0,1,1,1,1,2
"2739",6246,1,3,1,0,0,1,0,0,4.17,0,1,1,1,1,3
"2740",6246,1,1,2,0,0,1,0,0,4.17,0,1,1,1,1,4
"2741",6246,1,2,2,0,0,1,0,0,4.17,0,1,1,1,1,5
"2742",6246,1,3,2,0,0,1,0,0,4.17,0,1,1,1,1,6
"2743",6246,1,1,3,0,0,1,0,0,4.17,0,1,1,1,1,7
"2744",6246,1,2,3,0,0,1,0,0,4.17,0,1,1,1,1,8
"2745",6246,1,3,3,0,0,1,0,0,4.17,0,1,1,1,1,9
"2746",6246,2,1,4,0,0,1,0,0,4.17,0,1,1,1,1,10
"2747",6246,1,2,4,0,0,1,0,0,4.17,0,1,1,1,1,11
"2748",6246,1,3,4,0,0,1,0,0,4.17,0,1,1,1,1,12
"2749",6246,1,1,1,0,0,1,0,0,4.17,0,1,1,1,1,13
"2750",6246,1,2,1,0,0,1,0,0,4.17,0,1,1,1,1,14
"2751",6246,1,3,1,0,0,1,0,0,4.17,0,1,1,1,1,15
"2752",6246,1,1,2,0,0,1,0,0,4.17,0,1,1,1,1,16
"2753",6246,1,2,2,0,0,1,0,0,4.17,0,1,1,1,1,17
"2754",6246,1,3,2,0,0,1,0,0,4.17,0,1,1,1,1,18
"2755",6246,1,1,3,0,0,1,0,0,4.17,0,1,1,1,1,19
"2756",6246,1,2,3,0,0,1,0,0,4.17,0,1,1,1,1,20
"2757",6246,1,3,3,0,0,1,0,0,4.17,0,1,1,1,1,21
"2758",6246,1,1,4,0,0,1,0,0,4.17,0,1,1,1,1,22
"2759",6246,1,2,4,0,0,1,0,0,4.17,0,1,1,1,1,23
"2760",6246,1,3,4,0,0,1,0,0,4.17,0,1,1,1,1,24
"2761",6246,0,1,1,1,0,1,0,0,4.17,0,1,1,1,1,25
"2762",6246,1,2,1,1,0,1,0,0,4.17,0,1,1,1,1,26
"2763",6246,0,3,1,1,0,1,0,0,4.17,0,1,1,1,1,27
"2764",6246,0,1,2,1,0,1,0,0,4.17,0,1,1,1,1,28
"2765",6246,0,2,2,1,0,1,0,0,4.17,0,1,1,1,1,29
"2766",6246,0,3,2,1,0,1,0,0,4.17,0,1,1,1,1,30
"2767",6246,1,1,3,1,0,1,0,0,4.17,0,1,1,1,1,31
"2768",6246,0,2,3,1,0,1,0,0,4.17,0,1,1,1,1,32
"2769",6246,0,3,3,1,0,1,0,0,4.17,0,1,1,1,1,33
"2770",6246,0,1,4,1,0,1,0,0,4.17,0,1,1,1,1,34
"2771",6246,0,2,4,1,0,1,0,0,4.17,0,1,1,1,1,35
"2772",6246,0,3,4,1,0,1,0,0,4.17,0,1,1,1,1,36
"2773",6246,0,1,1,1,0,1,0,0,4.17,0,1,1,1,1,37
"2774",6246,0,2,1,1,0,1,0,0,4.17,0,1,1,1,1,38
"2775",6246,0,3,1,1,0,1,0,0,4.17,0,1,1,1,1,39
"2776",6246,0,1,2,1,0,1,0,0,4.17,0,1,1,1,1,40
"2777",6246,0,2,2,1,0,1,0,0,4.17,0,1,1,1,1,41
"2778",6246,0,3,2,1,0,1,0,0,4.17,0,1,1,1,1,42
"2779",6246,0,1,3,1,0,1,0,0,4.17,0,1,1,1,1,43
"2780",6246,0,2,3,1,0,1,0,0,4.17,0,1,1,1,1,44
"2781",6246,0,3,3,1,0,1,0,0,4.17,0,1,1,1,1,45
"2782",6246,0,1,4,1,0,1,0,0,4.17,0,1,1,1,1,46
"2783",6246,0,2,4,1,0,1,0,0,4.17,0,1,1,1,1,47
"2784",6246,0,3,4,1,0,1,0,0,4.17,0,1,1,1,1,48
"2785",6247,1,1,1,0,0,1,42.86,60,8.33,37.5,1,1,1,1,1
"2786",6247,1,2,1,0,0,1,42.86,60,8.33,37.5,1,1,1,1,2
"2787",6247,1,3,1,0,0,1,42.86,60,8.33,37.5,1,1,1,1,3
"2788",6247,1,1,2,0,0,1,42.86,60,8.33,37.5,1,1,1,1,4
"2789",6247,1,2,2,0,0,1,42.86,60,8.33,37.5,1,1,1,1,5
"2790",6247,1,3,2,0,0,1,42.86,60,8.33,37.5,1,1,1,1,6
"2791",6247,0,1,3,0,0,1,42.86,60,8.33,37.5,1,1,1,1,7
"2792",6247,1,2,3,0,0,1,42.86,60,8.33,37.5,1,1,1,1,8
"2793",6247,1,3,3,0,0,1,42.86,60,8.33,37.5,1,1,1,1,9
"2794",6247,1,1,4,0,1,1,42.86,60,8.33,37.5,1,1,1,1,10
"2795",6247,1,2,4,0,0,1,42.86,60,8.33,37.5,1,1,1,1,11
"2796",6247,2,3,4,0,0,1,42.86,60,8.33,37.5,1,1,1,1,12
"2797",6247,1,1,1,0,0,1,42.86,60,8.33,37.5,1,1,1,1,13
"2798",6247,1,2,1,0,1,1,42.86,60,8.33,37.5,1,1,1,1,14
"2799",6247,1,3,1,0,0,1,42.86,60,8.33,37.5,1,1,1,1,15
"2800",6247,1,1,2,0,1,1,42.86,60,8.33,37.5,1,1,1,1,16
"2801",6247,2,2,2,0,0,1,42.86,60,8.33,37.5,1,1,1,1,17
"2802",6247,1,3,2,0,1,1,42.86,60,8.33,37.5,1,1,1,1,18
"2803",6247,1,1,3,0,1,1,42.86,60,8.33,37.5,1,1,1,1,19
"2804",6247,1,2,3,0,1,1,42.86,60,8.33,37.5,1,1,1,1,20
"2805",6247,1,3,3,0,1,1,42.86,60,8.33,37.5,1,1,1,1,21
"2806",6247,1,1,4,0,1,1,42.86,60,8.33,37.5,1,1,1,1,22
"2807",6247,1,2,4,0,0,1,42.86,60,8.33,37.5,1,1,1,1,23
"2808",6247,1,3,4,0,1,1,42.86,60,8.33,37.5,1,1,1,1,24
"2809",6247,1,1,1,1,0,1,42.86,60,8.33,37.5,1,1,1,1,25
"2810",6247,2,2,1,1,0,1,42.86,60,8.33,37.5,1,1,1,1,26
"2811",6247,0,3,1,1,0,1,42.86,60,8.33,37.5,1,1,1,1,27
"2812",6247,2,1,2,1,0,1,42.86,60,8.33,37.5,1,1,1,1,28
"2813",6247,2,2,2,1,0,1,42.86,60,8.33,37.5,1,1,1,1,29
"2814",6247,2,3,2,1,0,1,42.86,60,8.33,37.5,1,1,1,1,30
"2815",6247,2,1,3,1,0,1,42.86,60,8.33,37.5,1,1,1,1,31
"2816",6247,2,2,3,1,0,1,42.86,60,8.33,37.5,1,1,1,1,32
"2817",6247,2,3,3,1,0,1,42.86,60,8.33,37.5,1,1,1,1,33
"2818",6247,2,1,4,1,0,1,42.86,60,8.33,37.5,1,1,1,1,34
"2819",6247,0,2,4,1,0,1,42.86,60,8.33,37.5,1,1,1,1,35
"2820",6247,2,3,4,1,0,1,42.86,60,8.33,37.5,1,1,1,1,36
"2821",6247,0,1,1,1,0,1,42.86,60,8.33,37.5,1,1,1,1,37
"2822",6247,0,2,1,1,0,1,42.86,60,8.33,37.5,1,1,1,1,38
"2823",6247,0,3,1,1,0,1,42.86,60,8.33,37.5,1,1,1,1,39
"2824",6247,1,1,2,1,0,1,42.86,60,8.33,37.5,1,1,1,1,40
"2825",6247,0,2,2,1,0,1,42.86,60,8.33,37.5,1,1,1,1,41
"2826",6247,1,3,2,1,1,1,42.86,60,8.33,37.5,1,1,1,1,42
"2827",6247,0,1,3,1,0,1,42.86,60,8.33,37.5,1,1,1,1,43
"2828",6247,0,2,3,1,0,1,42.86,60,8.33,37.5,1,1,1,1,44
"2829",6247,1,3,3,1,1,1,42.86,60,8.33,37.5,1,1,1,1,45
"2830",6247,1,1,4,1,1,1,42.86,60,8.33,37.5,1,1,1,1,46
"2831",6247,0,2,4,1,0,1,42.86,60,8.33,37.5,1,1,1,1,47
"2832",6247,0,3,4,1,0,1,42.86,60,8.33,37.5,1,1,1,1,48
"2833",6324,1,1,1,0,0,1,25,55.56,0,25,2,2,3,4,1
"2834",6324,1,2,1,0,0,1,25,55.56,0,25,2,2,3,4,2
"2835",6324,1,3,1,0,0,1,25,55.56,0,25,2,2,3,4,3
"2836",6324,1,1,2,0,0,1,25,55.56,0,25,2,2,3,4,4
"2837",6324,1,2,2,0,0,1,25,55.56,0,25,2,2,3,4,5
"2838",6324,1,3,2,0,0,1,25,55.56,0,25,2,2,3,4,6
"2839",6324,1,1,3,0,0,1,25,55.56,0,25,2,2,3,4,7
"2840",6324,1,2,3,0,0,1,25,55.56,0,25,2,2,3,4,8
