"X","sub","decision","grupo","agent","AIM_2","success","c.tasa_fallo_other","c.tasa_fallo_self","c.zeros_other","c.zeros_self","c.reward","c.effort","c.trail","c.AIM_num","c.AIM_3","c.AIM_4","Fatigue_diff"
115,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,0.447158134025757,-0.396965241075134,2.17814181708217,1.41886371066852,1.37001494679392,10
116,548,1,0,0,2,1,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,0.447158134025757,-0.324789742697837,2.17814181708217,1.41886371066852,1.37001494679392,10
117,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,0.447158134025757,-0.25261424432054,2.17814181708217,1.41886371066852,1.37001494679392,10
118,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,1.34147440207727,-0.180438745943243,2.17814181708217,1.41886371066852,1.37001494679392,10
119,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,1.34147440207727,-0.108263247565946,2.17814181708217,1.41886371066852,1.37001494679392,10
120,548,1,0,0,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,1.34147440207727,-0.0360877491886485,2.17814181708217,1.41886371066852,1.37001494679392,10
121,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,-1.34147440207727,0.0360877491886485,2.17814181708217,1.41886371066852,1.37001494679392,10
122,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,-1.34147440207727,0.108263247565946,2.17814181708217,1.41886371066852,1.37001494679392,10
123,548,1,0,1,2,1,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,-1.34147440207727,0.180438745943243,2.17814181708217,1.41886371066852,1.37001494679392,10
124,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,-0.447158134025757,0.25261424432054,2.17814181708217,1.41886371066852,1.37001494679392,10
125,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,-0.447158134025757,0.324789742697837,2.17814181708217,1.41886371066852,1.37001494679392,10
126,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,-0.447158134025757,0.396965241075134,2.17814181708217,1.41886371066852,1.37001494679392,10
127,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,0.447158134025757,0.469140739452431,2.17814181708217,1.41886371066852,1.37001494679392,10
128,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,0.447158134025757,0.541316237829728,2.17814181708217,1.41886371066852,1.37001494679392,10
129,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,0.447158134025757,0.613491736207025,2.17814181708217,1.41886371066852,1.37001494679392,10
130,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,1.34147440207727,0.685667234584322,2.17814181708217,1.41886371066852,1.37001494679392,10
131,548,1,0,1,2,1,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,1.34147440207727,0.757842732961619,2.17814181708217,1.41886371066852,1.37001494679392,10
132,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,1.34147440207727,0.830018231338916,2.17814181708217,1.41886371066852,1.37001494679392,10
134,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,-1.34147440207727,0.97436922809351,2.17814181708217,1.41886371066852,1.37001494679392,10
135,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,-1.34147440207727,1.04654472647081,2.17814181708217,1.41886371066852,1.37001494679392,10
136,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,-0.447158134025757,1.1187202248481,2.17814181708217,1.41886371066852,1.37001494679392,10
137,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,-0.447158134025757,1.1908957232254,2.17814181708217,1.41886371066852,1.37001494679392,10
138,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,-0.447158134025757,1.2630712216027,2.17814181708217,1.41886371066852,1.37001494679392,10
139,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,0.447158134025757,1.33524671998,2.17814181708217,1.41886371066852,1.37001494679392,10
140,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,0.447158134025757,1.40742221835729,2.17814181708217,1.41886371066852,1.37001494679392,10
141,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,0.447158134025757,1.47959771673459,2.17814181708217,1.41886371066852,1.37001494679392,10
142,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,-1.22459298388913,1.34147440207727,1.55177321511189,2.17814181708217,1.41886371066852,1.37001494679392,10
143,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,0,1.34147440207727,1.62394871348918,2.17814181708217,1.41886371066852,1.37001494679392,10
144,548,1,0,1,2,0,0.194750747461179,0.56430282111892,-0.455418664291706,-0.0849509912336239,1.22459298388913,1.34147440207727,1.69612421186648,2.17814181708217,1.41886371066852,1.37001494679392,10
145,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,-1.34147440207727,-1.69612421186648,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
146,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,-1.34147440207727,-1.62394871348918,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
147,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,-1.34147440207727,-1.55177321511189,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
148,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,-0.447158134025757,-1.47959771673459,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
149,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,-0.447158134025757,-1.40742221835729,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
150,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,-0.447158134025757,-1.33524671998,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
151,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,0.447158134025757,-1.2630712216027,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
152,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,0.447158134025757,-1.1908957232254,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
153,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,0.447158134025757,-1.1187202248481,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
156,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,1.34147440207727,-0.902193729716213,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
157,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,-1.34147440207727,-0.830018231338916,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
158,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,-1.34147440207727,-0.757842732961619,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
159,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,-1.34147440207727,-0.685667234584322,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
160,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,-0.447158134025757,-0.613491736207025,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
161,849,1,1,0,1,1,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,-0.447158134025757,-0.541316237829728,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
162,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,-0.447158134025757,-0.469140739452431,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
163,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,0.447158134025757,-0.396965241075134,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
165,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,0.447158134025757,-0.25261424432054,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
166,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,1.34147440207727,-0.180438745943243,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
167,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,1.34147440207727,-0.108263247565946,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
168,849,1,1,0,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,1.34147440207727,-0.0360877491886485,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
169,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,-1.34147440207727,0.0360877491886485,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
170,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,-1.34147440207727,0.108263247565946,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
171,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,-1.34147440207727,0.180438745943243,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
172,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,-0.447158134025757,0.25261424432054,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
174,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,-0.447158134025757,0.396965241075134,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
175,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,0.447158134025757,0.469140739452431,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
176,849,1,1,1,1,1,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,0.447158134025757,0.541316237829728,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
177,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,0.447158134025757,0.613491736207025,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
178,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,1.34147440207727,0.685667234584322,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
179,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,1.34147440207727,0.757842732961619,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
180,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,1.34147440207727,0.830018231338916,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
181,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,-1.34147440207727,0.902193729716213,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
182,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,-1.34147440207727,0.97436922809351,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
183,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,-1.34147440207727,1.04654472647081,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
184,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,-0.447158134025757,1.1187202248481,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
185,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,-0.447158134025757,1.1908957232254,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
186,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,-0.447158134025757,1.2630712216027,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
187,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,0.447158134025757,1.33524671998,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
188,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,0.447158134025757,1.40742221835729,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
189,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,0.447158134025757,1.47959771673459,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
190,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,-1.22459298388913,1.34147440207727,1.55177321511189,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
191,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,0,1.34147440207727,1.62394871348918,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
192,849,1,1,1,1,0,-0.161539860471104,-0.396537117543025,-0.455418664291706,1.21859961372233,1.22459298388913,1.34147440207727,1.69612421186648,-0.922415929654017,-1.283733833462,-1.21898967706861,-9
193,893,1,1,0,1,0,-0.517830468403387,-0.948904038802791,-1.01890877283321,-0.737508737051909,-1.22459298388913,-1.34147440207727,-1.69612421186648,-0.922415929654017,-1.283733833462,-1.21898967706861,0
